개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,건물용도명,기존게임업외업종명,노래방실수,데이터갱신시점,도로명주소,문화사업자구분명,문화체육업종명,방음시설여부,비디오재생기명,비상계단여부,비상구여부,상세영업상태명,상세영업상태코드,소방시설여부,시설면적,영업상태코드,음향시설여부,자동환기여부,전화번호,제공게임물명,제작취급품목내용,조명시설유무,조명시설조도,좌표정보(X),좌표정보(Y),주변환경명,지번주소,지상층수,지역구분명,지하층수,청소년실수,청소년실여부,총게임기수,총층수,통로너비,특수조명여부,편의시설여부,최종수정시점
3160000,CDFF2241142015000001,2015-01-26,,폐업,2016-06-14,,,,08384,중화오락실,I,,,,2025-12-15 16:15:28,"서울특별시 구로구 우마1길 11, 1층 (가리봉동)",유통관련업,청소년게임제공업,,,,,폐업,03,,20,03,,,,전체이용가,"스노우브로스2, 히든캐치,슈퍼슬램(등급번호1323)",,,190034.44915769     ,442274.630534016    ,,서울특별시 구로구 가리봉동 122-25 1층 ,,,,,,4,,,,,2016-06-14 17:24:51
3160000,CDFF2241142015000002,2015-06-05,,폐업,2015-10-26,,,,08388,솔로몬 게임랜드,I,,,,2025-12-15 16:15:28,"서울특별시 구로구 디지털로19길 48-3, 1층 (가리봉동)",유통관련업,청소년게임제공업,,,,,폐업,03,,76.77,03,,,,전체이용가,,,,190172.149885531    ,442214.284101754    ,,서울특별시 구로구 가리봉동 132-97 ,,,,,,,,,,,2015-10-26 17:12:56
3160000,CDFF2241142015000004,2015-11-13,,폐업,2016-06-17,,,,08312,보노보드게임장,I,사무실,,,2025-12-15 16:15:28,"서울특별시 구로구 구로동로26길 125 (구로동, 2층)",유통관련업,청소년게임제공업,,,,,폐업,03,,134.02,03,,,,전체이용가,삼국스토리(장수소프트)제CC-NA-141218-004호,,,190296.099939558    ,443081.976965059    ,주택가주변,서울특별시 구로구 구로동 313-5 2층 ,2,주거지역,0,,,10,3,,,,2016-06-17 15:05:52
3160000,CDFF2241142015000005,2015-11-19,,폐업,2017-07-02,,,,08312,썬누리게임랜드,I,,,,2025-12-15 16:15:28,"서울특별시 구로구 구로동로26길 107, 2층 (구로동)",유통관련업,청소년게임제공업,,,,,폐업,03,,104.15,03,,,,전체이용가,바다스토리(40),,,190215.36622834     ,443118.449828623    ,,서울특별시 구로구 구로동 313-50 2층 ,2,,1,,,40,4,,,,2020-03-23 22:24:24
3160000,CDFF2241142016000001,2016-07-08,,폐업,2017-12-31,,,,08352,뉴스타게임장,I,,,,2025-12-15 16:15:28,"서울특별시 구로구 개봉로 21, 2층 (개봉동)",유통관련업,청소년게임제공업,,,,,폐업,03,,133.28,03,,,,전체이용가,제로-팡(40),,,187199.247377812    ,442827.50680018     ,,서울특별시 구로구 개봉동 403-90 2층 ,,,,,,40,,,,,2022-03-28 14:49:25
3160000,CDFF2241142016000002,2016-07-13,,폐업,2017-09-14,,,,08312,잡아경품게임장,I,,,,2025-12-15 16:15:28,"서울특별시 구로구 구로동로26길 111, 102호 (구로동)",유통관련업,청소년게임제공업,,,,,폐업,03,,37.69,03,,,,전체이용가,"골드마스터, 백곰, 찬스에스디찬스",,,190226.362162519    ,443116.147660518    ,,서울특별시 구로구 구로동 313-49 102호,1,,,,,6,1,,,,2017-09-14 17:48:31
3160000,CDFF2241142016000003,2016-08-09,,폐업,2016-09-05,,,,08391,뽑아샵게임장,I,,,,2025-12-15 16:15:28,서울특별시 구로구 시흥대로 557 (구로동),유통관련업,청소년게임제공업,,,,,폐업,03,,36.29,03,,,,전체이용가,"윷놀이, 러브푸쉬, 코샵, 토이즈팝, 짱",,,191173.834097241    ,442316.325150566    ,,서울특별시 구로구 구로동 1125-9 1층 ,1,,,,,8,4,,,,2016-09-05 13:19:36
3160000,CDFF2241142016000005,2016-09-27,,폐업,2018-10-29,,,,08328,인형뽑기,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 구로구 남부순환로97길 3, KS프리미어빌딩 (개봉동)",유통관련업,청소년게임제공업,,,,,폐업,03,,33.11,03,,,,전체이용가,뉴미주크레인,,,187397.345239796    ,443554.300802564    ,아파트지역,서울특별시 구로구 개봉동 203-7 KS프리미어빌딩 1층 ,1,근린상업지역,1,,,10,8,,,,2018-10-29 16:12:14
3160000,CDFF2241142016000006,2016-09-30,,폐업,2023-03-09,,,,08391,뽀끼뽀끼 오락실,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 구로구 디지털로32나길 16, 1층 (구로동)",유통관련업,청소년게임제공업,,,,,폐업,03,,33,03,,,,전체이용가,스마일 토이(12),,,191132.368435152    ,442402.775415547    ,아파트지역,서울특별시 구로구 구로동 1124-37 1층 ,1,근린상업지역,0,,,12,4,,,,2023-03-09 14:55:31
3160000,CDFF2241142016000008,2016-10-28,,폐업,2021-12-31,,,,08391,인형의기사,I,콘도미니엄,,,2025-12-15 16:15:28,"서울특별시 구로구 디지털로32길 97-6, 1층 (구로동)",유통관련업,청소년게임제공업,,,,,폐업,03,,33,03,,,,전체이용가,"레인보우플러스(2), 코코짱(13)",,,191156.458136149    ,442333.157453889    ,유흥업소밀집지역,서울특별시 구로구 구로동 1125-10 1층 ,1,근린상업지역,,,,15,4,,,,2021-12-31 16:41:52
3160000,CDFF2241142016000009,2016-11-11,,폐업,2019-06-13,,,,08337,일성껨장,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 구로구 개봉로17길 26, 1층 (개봉동)",유통관련업,청소년게임제공업,,,,,폐업,03,,130.31,03,,,,전체이용가,"곰탱이(7대), 스마일 스토리(2대), 더드림샵(1대)",,,187047.533347422    ,443287.06324675     ,아파트지역,서울특별시 구로구 개봉동 326-11 1층 ,1,근린상업지역,1,,,10,2,,,,2019-06-13 17:23:05
3160000,CDFF2241142016000010,2016-11-29,,폐업,2017-06-19,,,,08384,가리봉복합게임장,I,근린생활시설,,,2025-12-15 16:15:28,서울특별시 구로구 구로동로 12 (가리봉동),유통관련업,청소년게임제공업,,,,,폐업,03,,133.23,03,,,,전체이용가,레전드씨,,,189967.513003627    ,442304.502550047    ,기타,서울특별시 구로구 가리봉동 122-16 1층 ,1,근린상업지역,1,,,10,3,,,,2017-06-19 17:12:35
3160000,CDFF2241142017000002,2017-02-10,,폐업,2017-05-15,,,,08387,인형뽑기 놀이터,I,콘도미니엄,,,2025-12-15 16:15:28,서울특별시 구로구 남부순환로105길 58 (가리봉동),유통관련업,청소년게임제공업,,,,,폐업,03,,82.5,03,,,,전체이용가,"코코짱, 뉴 해피 트윈 멀티",,,190160.068723092    ,441961.372806       ,기타,서울특별시 구로구 가리봉동 127-14 1층 ,1,근린상업지역,1,,,10,3,,,,2017-05-15 17:56:13
3160000,CDFF2241142017000003,2017-02-10,,폐업,2023-08-01,,,,08341,달사냥 인형뽑기,I,콘도미니엄,,,2025-12-15 16:15:28,서울특별시 구로구 오류로8길 49 (오류동),유통관련업,청소년게임제공업,,,,,폐업,03,,18,03,,,,전체이용가,유니온,,,186054.803978165    ,443331.712089068    ,기타,서울특별시 구로구 오류동 136-21 1층 ,1,주거지역,1,,,8,2,,,,2023-08-30 09:34:30
3160000,CDFF2241142017000004,2017-02-24,,폐업,2020-07-31,,,,08352,인형뽑기장,I,,,,2025-12-15 16:15:28,서울특별시 구로구 개봉로3길 18 (개봉동),유통관련업,청소년게임제공업,,,,,폐업,03,,30.51,03,,,,전체이용가,"마트 크레인(7), 플러스 크레인(5),뉴 해피 트윈(1)",,,187134.059194555    ,442706.162882967    ,,서울특별시 구로구 개봉동 358-27 1층 ,1,주거지역,,,,13,2,,,,2020-07-31 15:23:11
3160000,CDFF2241142017000005,2017-03-10,,폐업,2020-10-26,,,,08305,더뽑장,I,콘도미니엄,,,2025-12-15 16:15:28,서울특별시 구로구 도림로 103 (구로동),유통관련업,청소년게임제공업,,,,,폐업,03,,33,03,,,,전체이용가,스마일 토이,,,190575.62296134     ,443257.991475203    ,학교정화(상대),서울특별시 구로구 구로동 126-28 1층 ,1,주거지역,1,,,10,4,,,,2020-10-26 13:49:41
3160000,CDFF2241142017000006,2017-03-30,,폐업,2020-12-03,,,,08314,인형뽑기샵 토이박스,I,근린생활시설,,,2025-12-15 16:15:28,서울특별시 구로구 도림로 35-1 (구로동),유통관련업,청소년게임제공업,,,,,폐업,03,,21.17,03,,,,전체이용가,토이박스 크레인,,,190049.611823632    ,442823.529335249    ,주택가주변,서울특별시 구로구 구로동 771-10 1층 ,1,주거지역,,,,10,1,,,,2020-12-03 10:37:59
3160000,CDFF2241142017000007,2017-05-01,,폐업,2020-09-09,,,,08306,더뽑장,I,근린생활시설,,,2025-12-15 16:15:28,서울특별시 구로구 구로동로28길 93 (구로동),유통관련업,청소년게임제공업,,,,,폐업,03,,56.19,03,,,,전체이용가,러브푸시,,,190108.187398706    ,443299.110851521    ,기타,서울특별시 구로구 구로동 317-93 1층 ,1,전용주거지역,1,,,1,3,,,,2020-09-09 16:27:04
3160000,CDFF2241142017000008,2017-05-11,,폐업,2017-12-01,,,,08312,인형뽑기,I,콘도미니엄,,,2025-12-15 16:15:28,서울특별시 구로구 구로동로28길 66 (구로동),유통관련업,청소년게임제공업,,,,,폐업,03,,12,03,,,,전체이용가,"뉴 갤럭시 펄스(4), 뉴 해피 트윈 멀티 (1)",,,190021.267488329    ,443187.28536591     ,주택가주변,서울특별시 구로구 구로동 317-42 1층 ,1,일반주거지역,1,,,5,2,,,,2018-04-20 11:19:58
3160000,CDFF2241142017000009,2017-05-30,,폐업,2019-06-30,,,,08371,플레이 스퀘어 한신,I,,,,2025-12-15 16:15:28,"서울특별시 구로구 디지털로31길 120 (구로동, 한신휴플러스아파트)",유통관련업,청소년게임제공업,,,,,폐업,03,,20.25,03,,,,전체이용가,"레인보우플러스2(1), 럭셔리 자이언트 캐처(5)",,,190272.747250041    ,442929.283068723    ,,서울특별시 구로구 구로동 1280 한신휴플러스 상가 2동 223호,1,,1,,,6,2,,,,2025-06-16 10:24:21
3160000,CDFF2241142017000010,2017-06-19,,폐업,2020-08-14,,,,08222,토이랜드,I,,,,2025-12-15 16:15:28,"서울특별시 구로구 경인로47길 64, 1층 (고척동)",유통관련업,청소년게임제공업,,,,,폐업,03,,26.4,03,,,,전체이용가,스마일토이(4),,,187988.085816568    ,444409.263591313    ,,서울특별시 구로구 고척동 52-41 ,,,,,,4,,,,,2020-08-14 17:04:18
3160000,CDFF2241142017000011,2017-07-14,,폐업,2019-09-11,,,,08316,하오게임랜드,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 구로구 구로동로17길 8, 1층 (구로동)",유통관련업,청소년게임제공업,,,,,폐업,03,,234.25,03,,,,전체이용가,매그니토,,,189678.558819497    ,442933.857947687    ,기타,서울특별시 구로구 구로동 722-16 ,1,일반주거지역,2,,,70,2,,,,2019-09-11 18:10:09
3160000,CDFF2241142017000013,2017-10-25,,폐업,2019-11-06,,,,08255,달사냥,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 구로구 부일로17길 69 (궁동, 제우빌라)",유통관련업,청소년게임제공업,,,,,폐업,03,,27.72,03,,,,전체이용가,"럭셔리자이언츠(6), 유니온(2)",,,185081.15048869     ,443682.290691057    ,기타,서울특별시 구로구 궁동 187-11 제우빌라 102호,1,주거지역,0,,,8,4,,,,2019-11-14 10:57:42
3160000,CDFF2241142018000002,2018-02-12,,폐업,2022-12-10,,,,08255,인형의기사2,I,,,,2025-12-15 16:15:28,"서울특별시 구로구 부일로 965, 1층 (궁동)",유통관련업,청소년게임제공업,,,,,폐업,03,,15,03,,,,,"멘토스(1), 코코짱(5)",,,185294.8470884      ,443478.840911567    ,,서울특별시 구로구 궁동 199-6 ,1,,,,,6,,,,,2022-12-13 10:32:35
3160000,CDFF2241142026000001,2026-02-10,,영업/정상,,,,,08290,뽑기도장,I,,,,2026-02-24 22:03:53,"서울특별시 구로구 새말로 48, 지하 1층 (구로동)",유통관련업,청소년게임제공업,,,,,영업중,13,,23.1,01,,,,전체이용가,,,,189849.959829759    ,444565.185317024    ,,서울특별시 구로구 구로동 557-11 ,,,,,,,,,,,2026-02-23 15:13:18
3160000,CDFF2241142007000004,2007-09-20,,취소/말소/만료/정지/중지,2012-06-12,,,,,현대게임장,I,,,,2025-12-15 16:15:28,"서울특별시 구로구 도림로 93 (구로동,1층)",유통관련업,청소년게임제공업,,,,,직권말소,35,,100,04,,,,전체이용가,아이스샷(AR-090902-008),,,190504.347565036    ,443200.818737383    ,,서울특별시 구로구 구로동 148-10 1층 ,1,일반주거지역,,,,45,3,,,,2012-11-15 15:37:56
3160000,CDFF2241142008000007,2008-04-25,,취소/말소/만료/정지/중지,2012-06-15,,,,,싸울아비,I,,,,2025-12-15 16:15:28,"서울특별시 구로구 우마길 20 (가리봉동,(2층))",유통관련업,청소년게임제공업,,,,,직권말소,35,,142.4,04,,,,전체이용가,,,,190052.658282606    ,442115.930449165    ,기타,서울특별시 구로구 가리봉동 125-3 (2층) ,2,일반주거지역,,,,50,3,,,,2012-07-25 11:37:15
3160000,CDFF2241142008000041,2008-12-09,,취소/말소/만료/정지/중지,2012-06-12,,,,,라인 오락실,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 구로구 가마산로 167 (구로동,1층)",유통관련업,청소년게임제공업,,,,,직권말소,35,,120,04,,,,전체이용가,뽁뽁이모험,,,189436.037310677    ,443201.523104504    ,,서울특별시 구로구 구로동 402-34 1층 ,3,일반주거지역,1,,,40,4,,,,2012-06-12 17:53:41
3160000,CDFF2241142009000002,2009-01-16,,취소/말소/만료/정지/중지,2012-06-12,,,,,디지털게임랜드,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 구로구 구로동로 96-4 (구로동,지층)",유통관련업,청소년게임제공업,,,,,직권말소,35,,80.66,04,,,,전체이용가,,,,189787.932301851    ,442817.601717556    ,,서울특별시 구로구 구로동 738-50 지층 ,,일반주거지역,1,,,39,4,,,,2012-06-12 18:01:35
3160000,CDFF2241142009000007,2009-03-02,,취소/말소/만료/정지/중지,2012-06-15,,,,,돈게임랜드,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 구로구 구로동로 19 (가리봉동,1층)",유통관련업,청소년게임제공업,,,,,직권말소,35,,97.2,04,,,,전체이용가,,,,189886.742804636    ,442360.250797528    ,,서울특별시 구로구 가리봉동 88-39 1층 ,1,일반주거지역,,,,40,4,,,,2012-07-25 11:39:05
3160000,CDFF2241142009000010,2009-03-23,,취소/말소/만료/정지/중지,2012-06-12,,,,,포경게임랜드,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 구로구 구로동로26길 107 (구로동,2층)",유통관련업,청소년게임제공업,,,,,직권말소,35,,104.15,04,,,,전체이용가,죠스킹 40대,,,190215.36622834     ,443118.449828623    ,,서울특별시 구로구 구로동 313-50 2층 ,2,일반주거지역,,,,40,5,,,,2012-06-12 17:59:30
3160000,CDFF2241142009000013,2009-03-31,,취소/말소/만료/정지/중지,2009-12-08,,,,,일번옥게임랜드,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 구로구 구로동로 96-2  (구로동,1층)",유통관련업,청소년게임제공업,,,,,직권말소,35,,120.44,04,,,,전체이용가,,,,189785.19862068     ,442801.572479277    ,학교정화(상대),서울특별시 구로구 구로동 738-63 1층 ,1,일반주거지역,,,,40,3,,,,2009-12-09 09:57:10
3160000,CDFF2241142009000029,2009-10-21,,취소/말소/만료/정지/중지,2012-06-15,,,,,필청소년게임장,I,근린생활시설,,,2025-12-15 16:15:28,"서울특별시 구로구 우마2길 20 (가리봉동,1층)",유통관련업,청소년게임제공업,,,,,직권말소,35,,99.12,04,,,,전체이용가,테트리스외 10대,,,190120.950965832    ,442208.532626067    ,기타,서울특별시 구로구 가리봉동 123-48 1층 ,1,일반주거지역,,,,10,4,,,,2012-07-25 11:39:47
3160000,CDFF2241142010000013,2010-12-01,,취소/말소/만료/정지/중지,2012-06-12,,,,,알까기 경품랜드,I,,,,2025-12-15 16:15:28,"서울특별시 구로구 구로중앙로7길 25 (구로동,1층)",유통관련업,청소년게임제공업,,,,,직권말소,35,,81.5,04,,,,전체이용가,알까기주니어기프트,,,190275.508287958    ,443176.089229251    ,,서울특별시 구로구 구로동 139-35 1층 ,,,,,,,,,,,2012-06-12 18:00:12
3160000,CDFF2241142011000004,2011-04-29,,취소/말소/만료/정지/중지,2012-06-15,,,,,에니멀휴게실,I,근린생활시설,,,2025-12-15 16:15:28,서울특별시 구로구 남부순환로105길 58-5 (가리봉동),유통관련업,청소년게임제공업,,,,,직권말소,35,,105.45,04,,,0326816436,전체이용가,애니멀스플럭(제CC-NA-091111-004호,,,190144.454913346    ,441980.450080409    ,,서울특별시 구로구 가리봉동 127-17 ,3,,1,,,,4,,,,2012-07-25 11:40:45
3160000,CDFF2241142025000007,2025-04-11,,영업/정상,,,,,08371,Bubble pop,I,,,,2025-12-15 16:15:28,"서울특별시 구로구 디지털로31길 120, 1층 212호 (구로동, 한신휴플러스아파트)",유통관련업,청소년게임제공업,,,,,영업중,13,,22.12,01,,,,전체이용가,,,,190272.747250041    ,442929.283068723    ,,서울특별시 구로구 구로동 1280 한신휴플러스아파트 ,,,,,,,,,,,2025-04-11 14:30:25
3160000,CDFF2241142025000008,2025-05-02,,영업/정상,,,,,08211,별빛캐치,I,,,,2025-12-15 16:15:28,"서울특별시 구로구 경인로59길 7, 상가동 1층 113호 (신도림동, 신도림6차 e-편한세상)",유통관련업,청소년게임제공업,,,,,영업중,13,,26.98,01,,,,전체이용가,"스마일스토리2,스마일토이,뉴미니부티크,뉴미니미니3",,,189569.526514144    ,444836.184587405    ,,서울특별시 구로구 신도림동 648 신도림6차 e-편한세상 ,,,,,,,,,,,2025-05-02 11:11:48
3160000,CDFF2241142025000009,2025-05-16,,영업/정상,,,,,08247,블링블링 GAME ZONE,I,,,,2025-12-15 16:15:28,"서울특별시 구로구 고척로 123, 1층 (개봉동)",유통관련업,청소년게임제공업,,,,,영업중,13,,40.71,01,,,,전체이용가,,,,186459.681435835    ,444445.231347178    ,,서울특별시 구로구 개봉동 126-9 ,4,,1,,,20,5,,,,2025-05-19 11:03:29
3160000,CDFF2241142025000010,2025-05-28,,영업/정상,,,,,08288,퍼니랜드 신도림테크노마트점,I,,,,2025-12-15 16:15:28,"서울특별시 구로구 새말로 97, 신도림테크노마트 지하1층 비에스029호 (구로동)",유통관련업,청소년게임제공업,,,,,영업중,13,,36.99,01,,,,전체이용가,"데몬플러스(20대),
마스터킹(6대),
캐치풋(2대)",,,190232.524534335    ,444978.682746138    ,,서울특별시 구로구 구로동 3-25 신도림테크노마트 ,,,,,,28,,,,,2025-05-28 14:29:50
3160000,CDFF2241142025000011,2025-06-18,,영업/정상,,,,,08289,고고크레인 신도림역점,I,,,,2025-12-15 16:15:28,"서울특별시 구로구 새말로 102, 신도림포스빌 133호 (구로동)",유통관련업,청소년게임제공업,,,,,영업중,13,,36.33,01,,,,전체이용가,,,,190349.885855531    ,444836.673561831    ,,서울특별시 구로구 구로동 26 신도림포스빌 ,,,,,,,,,,,2025-06-18 18:28:01
3160000,CDFF2241142025000012,2025-07-30,,영업/정상,,,,,08371,뽑기짱,I,,,,2025-12-15 16:15:28,"서울특별시 구로구 디지털로31길 120, 상가2동 1층 223호 (구로동, 한신휴플러스아파트)",유통관련업,청소년게임제공업,,,,,영업중,13,,20.25,01,,,,전체이용가,,,,190272.747250041    ,442929.283068723    ,,서울특별시 구로구 구로동 1280 한신휴플러스아파트 ,,,,,,,,,,,2025-07-30 11:21:21
3160000,CDFF2241142025000013,2025-07-31,,영업/정상,,,,,08289,키치캐치(KITSCH CATCH),I,,,,2025-12-15 16:15:28,"서울특별시 구로구 새말로 102, 신도림포스빌 1층 132호 (구로동)",유통관련업,청소년게임제공업,,,,,영업중,13,,37.28,01,,,,전체이용가,,,,190349.885855531    ,444836.673561831    ,,서울특별시 구로구 구로동 26 신도림포스빌 ,,,,,,,,,,,2025-07-31 07:56:47
3160000,CDFF2241142025000014,2025-08-08,,영업/정상,,,,,08289,캐치유(CATCH U),I,,,,2025-12-15 16:15:28,서울특별시 구로구 새말로16길 40 (구로동),유통관련업,청소년게임제공업,,,,,영업중,13,,152,01,,,,전체이용가,,,,190304.940938961    ,444632.753781579    ,,서울특별시 구로구 구로동 40-6 ,,,,,,,,,,,2025-08-08 13:46:05
3160000,CDFF2241142025000015,2025-08-08,,영업/정상,,,,,08391,토이즈팝(Toys Pop) 구로디지털단지역점,I,,,,2025-12-15 16:15:28,"서울특별시 구로구 시흥대로 571, 부호빌딩 1층 101호 (구로동)",유통관련업,청소년게임제공업,,,,,영업중,13,,56,01,,,,전체이용가,,,,191239.693382941    ,442430.463625802    ,,서울특별시 구로구 구로동 1125-1 부호빌딩 ,,,,,,,,,,,2025-08-08 14:50:08
3160000,CDFF2241142025000016,2025-09-04,,영업/정상,,,,,08391,대빵인형뽑기 구로디지털점,I,,,,2025-12-15 16:15:28,"서울특별시 구로구 시흥대로 569, 일진빌딩 1층 103호 (구로동)",유통관련업,청소년게임제공업,,,,,영업중,13,,47.97,01,,,,전체이용가,,,,191229.896362573    ,442414.747844308    ,,서울특별시 구로구 구로동 1125-2 일진빌딩 ,,,,,,,,,,,2025-09-04 16:09:19
3160000,CDFF2241142025000017,2025-09-18,,영업/정상,,,,,08271,O2 인형뽑기,I,,,,2025-12-15 16:15:28,"서울특별시 구로구 경인로20길 10, 1층 (오류동)",유통관련업,청소년게임제공업,,,,,영업중,13,,36.36,01,,,,전체이용가,,,,186100.950708637    ,443688.140871032    ,,서울특별시 구로구 오류동 52-7 ,,,,,,19,,,,,2025-09-18 13:38:29
3160000,CDFF2241142025000018,2025-09-23,,영업/정상,,,,,08329,블링팝,I,,,,2025-12-15 16:15:28,"서울특별시 구로구 개봉로20길 84, 개웅교회 비동 1층 4호 (개봉동)",유통관련업,청소년게임제공업,,,,,영업중,13,,21.06,01,,,,전체이용가,,,,187455.205412498    ,443455.763142875    ,,서울특별시 구로구 개봉동 407-19 개웅교회 ,,,,,,,,,,,2025-09-23 16:43:03
3160000,CDFF2241142025000019,2025-09-26,,영업/정상,,,,,08391,가차하루 구디점,I,,,,2025-12-15 16:15:28,"서울특별시 구로구 시흥대로 577-11, 1층 (구로동)",유통관련업,청소년게임제공업,,,,,영업중,13,,54.4,01,,,,전체이용가,,,,191251.148859974    ,442482.076333696    ,,서울특별시 구로구 구로동 1123-3 ,,,,,,,,,,,2025-09-26 11:17:49
3160000,CDFF2241142025000020,2025-11-04,,영업/정상,,,,,08353,퍼니팝,I,,,,2025-12-15 16:15:28,"서울특별시 구로구 개봉로3길 13, 1층 102호 (개봉동)",유통관련업,청소년게임제공업,,,,,영업중,13,,25.44,01,,,,전체이용가,,,,187151.623346194    ,442682.924820267    ,,서울특별시 구로구 개봉동 359-40 ,,,,,,,,,,,2025-11-04 10:38:54
3160000,CDFF2241142025000021,2025-12-19,,영업/정상,,,,,08392,캐치팡 구디2호점,I,,,,2025-12-21 03:00:02,"서울특별시 구로구 디지털로32길 82, 1층 (구로동)",유통관련업,청소년게임제공업,,,,,영업중,13,,26.25,01,,,,전체이용가,"캐치팡, 포포캐쳐, 돌하우스4, 포포푸시",,,191047.378156424    ,442322.788803177    ,,서울특별시 구로구 구로동 1127-32 ,3,,1,,,18,4,,,,2025-12-19 16:01:57
3160000,CDFF2241142025000022,2025-12-29,,영업/정상,,,,,08210,캐치미,I,,,,2025-12-31 03:00:03,"서울특별시 구로구 경인로59길 8, 태영프라자 115호 (신도림동)",유통관련업,청소년게임제공업,,,,,영업중,13,,47.35,01,,,,전체이용가,,,,189618.752905327    ,444921.078748984    ,,서울특별시 구로구 신도림동 437-1 태영프라자 ,,,,,,,,,,,2025-12-29 16:50:21
3160000,CDFF2241142025000006,2025-03-21,,폐업,2025-12-30,,,,08374,슈피랜드(SHUPPI LAND),I,,,,2026-01-01 02:40:00,"서울특별시 구로구 도림로 12, 1층 (구로동)",유통관련업,청소년게임제공업,,,,,폐업,03,,26.4,03,,,,전체이용가,,,,189941.552254294    ,442590.441724654    ,,서울특별시 구로구 구로동 801-18 ,,,,,,,,,,,2025-12-30 16:59:13
3160000,CDFF2241142019000003,2019-04-15,,영업/정상,,,,,08387,더킹 게임월드,I,,,,2025-12-15 16:15:28,"서울특별시 구로구 남부순환로105길 54, 2층 (가리봉동)",유통관련업,청소년게임제공업,,,,,영업중,13,,112.89,01,,,,전체이용가,블루타임,,,190177.874250958    ,441959.448402286    ,,서울특별시 구로구 가리봉동 127-12 ,,,,,,50,,,,,2020-02-25 19:52:17
3160000,CDFF2241142019000004,2019-06-25,,영업/정상,,,,,08294,놀이터 뽑기샵,I,,,,2025-12-15 16:15:28,"서울특별시 구로구 구로중앙로28길 53-65, 1층 (구로동)",유통관련업,청소년게임제공업,,,,,영업중,13,,15,01,,,,전체이용가,"러브푸시(1),자이언트캡처(4),토이즈팝(1),레인보우플러스2(1),조아조아윷놀이2(1)",,,189965.620669982    ,444344.154904558    ,,서울특별시 구로구 구로동 112-3 ,,,,,,8,,,,,2020-02-25 19:51:25
3160000,CDFF2241142019000006,2019-08-30,,영업/정상,,,,,08256,The 뽑기 짱(궁동점),I,,,,2025-12-15 16:15:28,"서울특별시 구로구 부일로15가길 3, 나동 1층 (궁동)",유통관련업,청소년게임제공업,,,,,영업중,13,,19.8,01,,,,전체이용가,"스위트박스(1대),럭셔리 러브푸쉬(1대),토이즈팝(4대)",,,185244.889803627    ,443488.101815567    ,,서울특별시 구로구 궁동 202-4 ,,,,,,6,,,,,2022-06-07 16:16:49
3160000,CDFF2241142019000008,2019-10-24,,영업/정상,,,,,08203,놀이터 뽑기샵,I,,,,2025-12-15 16:15:28,"서울특별시 구로구 신도림로11라길 20, 1층 (신도림동)",유통관련업,청소년게임제공업,,,,,영업중,13,,20,01,,,,전체이용가,자이언트 캡처(2) 토이즈 팝(1) 레인보우 플러스2(1),,,189248.176424439    ,445312.235627537    ,,서울특별시 구로구 신도림동 293-81 ,,,,,,4,,,,,2020-06-11 22:29:47
3160000,CDFF2241142021000001,2021-01-08,,영업/정상,,,,,08314,The 뽑기짱,I,,,,2025-12-15 16:15:28,"서울특별시 구로구 도림로 35-1, 1층 (구로동)",유통관련업,청소년게임제공업,,,,,영업중,13,,21.17,01,,,,전체이용가,"곰탱이(1), 토이즈팝(2), 코코짱(1), 럭셔리 러브푸쉬(1), 플러스 크레인(1), 스마일킹(1)",,,190049.611823632    ,442823.529335249    ,,서울특별시 구로구 구로동 771-10 ,,,,,,7,,,,,2024-11-18 11:11:16
3160000,CDFF2241142022000001,2022-07-07,,영업/정상,,,,,08289,Sonnaldo(Console game Cafe),I,,,,2025-12-15 16:15:28,"서울특별시 구로구 새말로18길 24, 지하1층 (구로동)",유통관련업,청소년게임제공업,,,,,영업중,13,,143,01,,,,전체이용가,이풋볼 페스 2021 시즌 업데이트,,,190434.168870132    ,444826.453354819    ,,서울특별시 구로구 구로동 27-3 ,,,,,,14,,,,,2022-07-07 12:58:34
3160000,CDFF2241142023000001,2023-01-12,,영업/정상,,,,,08223,지구스테이션,I,,,,2025-12-15 16:15:28,"서울특별시 구로구 경인로47길 95-4, 1층 (고척동)",유통관련업,청소년게임제공업,,,,,영업중,13,,27.36,01,,,,전체이용가,스마일 토이(5),,,187892.504290991    ,444542.809450362    ,,서울특별시 구로구 고척동 50-54 ,1,,,,,5,3,,,,2025-10-27 10:20:23
